Date,USD_NTD
23-Jan-09,33.68
26-Jan-09,33.68
27-Jan-09,33.68
28-Jan-09,33.68
29-Jan-09,33.66
30-Jan-09,33.7
2-Feb-09,33.7
3-Feb-09,33.72
4-Feb-09,33.66
5-Feb-09,33.66
6-Feb-09,33.61
9-Feb-09,33.71
10-Feb-09,33.95
11-Feb-09,33.97
12-Feb-09,34.02
13-Feb-09,34.03
16-Feb-09,0.0
17-Feb-09,34.58
18-Feb-09,34.63
19-Feb-09,34.58
20-Feb-09,34.8
23-Feb-09,34.61
24-Feb-09,34.73
25-Feb-09,34.74
26-Feb-09,34.84
27-Feb-09,35.0
2-Mar-09,35.21
3-Mar-09,35.08
4-Mar-09,35.05
5-Mar-09,34.93
6-Mar-09,34.66
9-Mar-09,34.81
10-Mar-09,34.58
11-Mar-09,34.46
12-Mar-09,34.48
13-Mar-09,34.49
16-Mar-09,34.4
17-Mar-09,34.21
18-Mar-09,34.18
19-Mar-09,33.9
20-Mar-09,33.75
23-Mar-09,33.77
24-Mar-09,33.77
25-Mar-09,33.82
26-Mar-09,33.75
27-Mar-09,33.76
30-Mar-09,33.76
31-Mar-09,33.87
1-Apr-09,33.82
2-Apr-09,33.05
3-Apr-09,33.16
6-Apr-09,33.1
7-Apr-09,33.6
8-Apr-09,33.88
9-Apr-09,33.74
10-Apr-09,33.78
13-Apr-09,33.68
14-Apr-09,33.61
15-Apr-09,33.78
16-Apr-09,33.8
17-Apr-09,32.99
20-Apr-09,33.82
21-Apr-09,33.85
22-Apr-09,33.85
23-Apr-09,33.81
24-Apr-09,33.69
27-Apr-09,33.72
28-Apr-09,33.79
29-Apr-09,33.64
30-Apr-09,33.06
1-May-09,33.14
4-May-09,32.99
5-May-09,33.02
6-May-09,33.14
7-May-09,33.11
8-May-09,33.01
11-May-09,32.93
12-May-09,32.83
13-May-09,32.91
14-May-09,32.95
15-May-09,32.92
18-May-09,32.98
19-May-09,32.85
20-May-09,32.8
21-May-09,32.71
22-May-09,32.55
25-May-09,0.0
26-May-09,32.63
27-May-09,32.72
28-May-09,32.63
29-May-09,32.57
1-Jun-09,32.36
2-Jun-09,32.37
3-Jun-09,32.49
4-Jun-09,32.58
5-Jun-09,32.64
8-Jun-09,32.87
9-Jun-09,32.74
10-Jun-09,32.68
11-Jun-09,32.72
12-Jun-09,32.79
15-Jun-09,32.94
16-Jun-09,32.87
17-Jun-09,32.96
18-Jun-09,32.88
19-Jun-09,32.86
22-Jun-09,32.89
23-Jun-09,32.88
24-Jun-09,32.85
25-Jun-09,32.95
26-Jun-09,32.95
29-Jun-09,32.9
30-Jun-09,32.77
1-Jul-09,32.69
2-Jul-09,32.9
3-Jul-09,32.87
6-Jul-09,32.98
7-Jul-09,32.96
8-Jul-09,33.01
9-Jul-09,32.95
10-Jul-09,33.04
13-Jul-09,33.13
14-Jul-09,33.078
15-Jul-09,32.87
16-Jul-09,32.87
17-Jul-09,32.86
20-Jul-09,32.75
21-Jul-09,32.75
22-Jul-09,32.82
23-Jul-09,32.74
24-Jul-09,32.81
27-Jul-09,32.85
28-Jul-09,32.725
29-Jul-09,32.86
30-Jul-09,32.8
31-Jul-09,32.8
3-Aug-09,32.8
4-Aug-09,32.65
5-Aug-09,32.71
6-Aug-09,32.73
7-Aug-09,32.75
10-Aug-09,32.78
11-Aug-09,32.91
12-Aug-09,32.83
13-Aug-09,32.876
14-Aug-09,32.9
17-Aug-09,32.98
18-Aug-09,32.953
19-Aug-09,33.02
20-Aug-09,32.89
21-Aug-09,32.84
24-Aug-09,32.79
25-Aug-09,32.916
26-Aug-09,32.97
27-Aug-09,32.9
28-Aug-09,32.88
31-Aug-09,32.91
1-Sep-09,32.9
2-Sep-09,32.86
3-Sep-09,32.85
4-Sep-09,32.89
7-Sep-09,0.0
8-Sep-09,32.65
9-Sep-09,32.66
10-Sep-09,32.68
11-Sep-09,32.54
14-Sep-09,32.61
15-Sep-09,32.57
16-Sep-09,32.43
17-Sep-09,32.4
18-Sep-09,32.4
21-Sep-09,32.39
22-Sep-09,32.32
23-Sep-09,32.36
24-Sep-09,32.39
25-Sep-09,32.41
28-Sep-09,32.4
29-Sep-09,32.46
30-Sep-09,32.03
1-Oct-09,32.14
2-Oct-09,32.28
5-Oct-09,32.15
6-Oct-09,32.1
7-Oct-09,32.04
8-Oct-09,32.08
9-Oct-09,32.26
12-Oct-09,0.0
13-Oct-09,32.26
14-Oct-09,32.22
15-Oct-09,32.23
16-Oct-09,32.25
19-Oct-09,32.31
20-Oct-09,32.27
21-Oct-09,32.35
22-Oct-09,32.4
23-Oct-09,32.39
26-Oct-09,32.39
27-Oct-09,32.46
28-Oct-09,32.44
29-Oct-09,32.48
30-Oct-09,32.61
2-Nov-09,32.5
3-Nov-09,32.58
4-Nov-09,32.51
5-Nov-09,32.47
6-Nov-09,32.51
9-Nov-09,32.3
10-Nov-09,32.36
11-Nov-09,0.0
12-Nov-09,32.34
13-Nov-09,32.18
16-Nov-09,32.17
17-Nov-09,32.13
18-Nov-09,32.12
19-Nov-09,32.37
20-Nov-09,32.38
23-Nov-09,32.22
24-Nov-09,32.24
25-Nov-09,32.25
26-Nov-09,0.0
27-Nov-09,32.23
30-Nov-09,32.2
1-Dec-09,32.13
2-Dec-09,32.12
3-Dec-09,32.1
4-Dec-09,32.16
7-Dec-09,32.3
8-Dec-09,32.22
9-Dec-09,32.25
10-Dec-09,32.29
11-Dec-09,32.17
14-Dec-09,32.28
15-Dec-09,32.31
16-Dec-09,32.31
17-Dec-09,32.32
18-Dec-09,32.38
21-Dec-09,32.35
22-Dec-09,32.35
23-Dec-09,32.36
24-Dec-09,32.29
25-Dec-09,0.0
28-Dec-09,32.28
29-Dec-09,32.32
30-Dec-09,32.17
31-Dec-09,31.95
1-Jan-10,0.0
4-Jan-10,31.65
5-Jan-10,31.89
6-Jan-10,31.83
7-Jan-10,31.85
8-Jan-10,31.82
11-Jan-10,31.75
12-Jan-10,31.8
13-Jan-10,31.75
14-Jan-10,31.75
15-Jan-10,31.79
18-Jan-10,0.0
19-Jan-10,31.83
20-Jan-10,31.97
21-Jan-10,31.92
22-Jan-10,31.98
25-Jan-10,31.91
26-Jan-10,32.04
27-Jan-10,32.01
28-Jan-10,31.97
29-Jan-10,31.94
1-Feb-10,32.04
2-Feb-10,32.04
3-Feb-10,31.98
4-Feb-10,32.07
5-Feb-10,32.1
8-Feb-10,32.14
9-Feb-10,32.05
10-Feb-10,32.08
11-Feb-10,32.05
12-Feb-10,32.08
15-Feb-10,0.0
16-Feb-10,32.07
17-Feb-10,31.99
18-Feb-10,32.04
19-Feb-10,32.08
22-Feb-10,32.02
23-Feb-10,32.08
24-Feb-10,32.06
25-Feb-10,32.09
26-Feb-10,32.12
1-Mar-10,32.04
2-Mar-10,32.01
3-Mar-10,31.95
4-Mar-10,31.94
5-Mar-10,31.91
8-Mar-10,31.85
9-Mar-10,31.8
10-Mar-10,31.83
11-Mar-10,31.75
12-Mar-10,31.73
15-Mar-10,31.83
16-Mar-10,31.81
17-Mar-10,31.7
18-Mar-10,31.74
19-Mar-10,31.73
22-Mar-10,31.79
23-Mar-10,31.82
24-Mar-10,31.81
25-Mar-10,31.83
26-Mar-10,31.87
29-Mar-10,31.82
30-Mar-10,31.78
31-Mar-10,31.73
1-Apr-10,31.74
2-Apr-10,31.74
5-Apr-10,31.7
6-Apr-10,31.67
7-Apr-10,31.58
8-Apr-10,31.6
9-Apr-10,31.53
12-Apr-10,31.52
13-Apr-10,31.557
14-Apr-10,31.38
15-Apr-10,31.35
16-Apr-10,31.35
19-Apr-10,31.48
20-Apr-10,31.39
21-Apr-10,31.38
22-Apr-10,31.42
23-Apr-10,31.38
26-Apr-10,31.31
27-Apr-10,31.34
28-Apr-10,31.46
29-Apr-10,31.3
30-Apr-10,31.31
3-May-10,31.4
4-May-10,31.42
5-May-10,31.54
6-May-10,31.67
7-May-10,31.77
10-May-10,31.56
11-May-10,31.64
12-May-10,31.66
13-May-10,31.64
14-May-10,31.78
17-May-10,31.85
18-May-10,31.83
19-May-10,32.04
20-May-10,32.1
21-May-10,32.15
24-May-10,32.1
25-May-10,32.33
26-May-10,32.18
27-May-10,32.03
28-May-10,32.0
31-May-10,0.0
1-Jun-10,32.33
2-Jun-10,32.18
3-Jun-10,32.16
4-Jun-10,32.25
7-Jun-10,32.42
8-Jun-10,32.43
9-Jun-10,32.4
10-Jun-10,32.38
11-Jun-10,32.4
14-Jun-10,32.2
15-Jun-10,32.28
16-Jun-10,32.22
17-Jun-10,32.22
18-Jun-10,32.12
21-Jun-10,31.74
22-Jun-10,32.08
23-Jun-10,31.988
24-Jun-10,32.026
25-Jun-10,32.07
28-Jun-10,32.04
29-Jun-10,32.17
30-Jun-10,32.27
1-Jul-10,32.19
2-Jul-10,32.21
5-Jul-10,0.0
6-Jul-10,32.18
7-Jul-10,32.16
8-Jul-10,32.103
9-Jul-10,32.05
12-Jul-10,32.08
13-Jul-10,32.13
14-Jul-10,32.11
15-Jul-10,32.11
16-Jul-10,32.08
19-Jul-10,32.14
20-Jul-10,32.16
21-Jul-10,32.14
22-Jul-10,32.1
23-Jul-10,32.09
26-Jul-10,32.06
27-Jul-10,31.98
28-Jul-10,32.0
29-Jul-10,31.94
30-Jul-10,31.95
2-Aug-10,31.76
3-Aug-10,31.75
4-Aug-10,31.79
5-Aug-10,31.76
6-Aug-10,31.7
9-Aug-10,31.65
10-Aug-10,31.75
11-Aug-10,31.8
12-Aug-10,31.92
13-Aug-10,31.9
16-Aug-10,31.92
17-Aug-10,31.86
18-Aug-10,31.85
19-Aug-10,31.89
20-Aug-10,31.92
23-Aug-10,31.9
24-Aug-10,31.98
25-Aug-10,32.02
26-Aug-10,32.0
27-Aug-10,31.98
30-Aug-10,32.02
31-Aug-10,32.01
1-Sep-10,31.99
2-Sep-10,31.96
3-Sep-10,31.87
6-Sep-10,0.0
7-Sep-10,31.94
8-Sep-10,31.9
9-Sep-10,31.84
10-Sep-10,31.82
13-Sep-10,31.68
14-Sep-10,31.72
15-Sep-10,31.72
16-Sep-10,31.66
17-Sep-10,31.65
20-Sep-10,31.63
21-Sep-10,31.58
22-Sep-10,31.52
23-Sep-10,31.54
24-Sep-10,31.34
27-Sep-10,31.35
28-Sep-10,31.41
29-Sep-10,31.15
30-Sep-10,31.19
1-Oct-10,31.3
4-Oct-10,31.24
5-Oct-10,31.06
6-Oct-10,30.86
7-Oct-10,30.74
8-Oct-10,30.84
11-Oct-10,0.0
12-Oct-10,30.98
13-Oct-10,30.84
14-Oct-10,30.66
15-Oct-10,30.66
18-Oct-10,30.75
19-Oct-10,30.89
20-Oct-10,30.83
21-Oct-10,30.74
22-Oct-10,30.83
25-Oct-10,30.42
26-Oct-10,30.65
27-Oct-10,30.74
28-Oct-10,30.63
29-Oct-10,30.6
1-Nov-10,30.5
2-Nov-10,30.45
3-Nov-10,30.42
4-Nov-10,30.17
5-Nov-10,30.19
8-Nov-10,30.18
9-Nov-10,30.14
10-Nov-10,30.12
11-Nov-10,0.0
12-Nov-10,30.22
15-Nov-10,30.19
16-Nov-10,30.25
17-Nov-10,30.44
18-Nov-10,30.27
19-Nov-10,30.27
22-Nov-10,30.15
23-Nov-10,30.51
24-Nov-10,30.44
25-Nov-10,0.0
26-Nov-10,30.46
29-Nov-10,30.52
30-Nov-10,30.47
1-Dec-10,30.37
2-Dec-10,30.34
3-Dec-10,30.22
6-Dec-10,30.14
7-Dec-10,30.08
8-Dec-10,30.16
9-Dec-10,30.16
10-Dec-10,30.17
13-Dec-10,30.01
14-Dec-10,29.89
15-Dec-10,29.87
16-Dec-10,29.85
17-Dec-10,29.9
20-Dec-10,29.92
21-Dec-10,29.85
22-Dec-10,29.82
23-Dec-10,29.82
24-Dec-10,0.0
27-Dec-10,29.48
28-Dec-10,29.46
29-Dec-10,29.28
30-Dec-10,29.14
31-Dec-10,0.0
3-Jan-11,29.08
4-Jan-11,29.17
5-Jan-11,29.17
6-Jan-11,29.26
7-Jan-11,29.36
10-Jan-11,29.26
11-Jan-11,29.13
12-Jan-11,29.18
13-Jan-11,28.98
14-Jan-11,29.02
17-Jan-11,0.0
18-Jan-11,29.02
19-Jan-11,29.02
20-Jan-11,29.24
21-Jan-11,29.08
24-Jan-11,29.05
25-Jan-11,29.02
26-Jan-11,29.06
27-Jan-11,29.03
28-Jan-11,29.05
31-Jan-11,29.03
1-Feb-11,29.02
2-Feb-11,29.02
3-Feb-11,29.03
4-Feb-11,29.03
7-Feb-11,29.03
8-Feb-11,28.9
9-Feb-11,28.78
10-Feb-11,28.93
11-Feb-11,29.17
14-Feb-11,29.35
15-Feb-11,29.43
16-Feb-11,29.43
17-Feb-11,29.42
18-Feb-11,29.4
21-Feb-11,0.0
22-Feb-11,29.53
23-Feb-11,29.57
24-Feb-11,29.76
25-Feb-11,29.74
28-Feb-11,29.74
1-Mar-11,29.54
2-Mar-11,29.63
3-Mar-11,29.47
4-Mar-11,29.36
7-Mar-11,29.35
