Date,USD_NTD
2006-03-31,32.45869565217391
2006-04-30,32.288
2006-05-31,31.73681818181818
2006-06-30,32.43954545454546
2006-07-31,32.617000000000004
2006-08-31,32.7608695652174
2006-09-30,32.903500000000015
2006-10-31,33.19380952380952
2006-11-30,32.80809523809524
2006-12-31,32.5115
2007-01-31,32.76952380952381
2007-02-28,32.968421052631584
2007-03-31,33.00954545454545
2007-04-30,33.145238095238085
2007-05-31,33.277727272727276
2007-06-30,32.97428571428571
2007-07-31,32.8095238095238
2007-08-31,32.96173913043478
2007-09-30,33.00999999999999
2007-10-31,32.547272727272734
2007-11-30,32.3275
2007-12-31,32.4115
2008-01-31,32.35857142857143
2008-02-29,31.612499999999994
2008-03-31,30.577142857142857
2008-04-30,30.355454545454553
2008-05-31,30.589047619047626
2008-06-30,30.37047619047619
2008-07-31,30.41409090909091
2008-08-31,31.220476190476184
2008-09-30,31.992380952380948
2008-10-31,32.7025
2008-11-30,33.102777777777774
2008-12-31,33.15545454545454
2009-01-31,33.3695
2009-02-28,34.23894736842105
2009-03-31,34.30409090909091
2009-04-30,33.600909090909106
2009-05-31,32.8695
2009-06-30,32.77000000000001
2009-07-31,32.87447826086957
2009-08-31,32.85642857142856
2009-09-30,32.53333333333333
2009-10-31,32.29095238095238
2009-11-30,32.318947368421064
2009-12-31,32.24590909090909
2010-01-31,31.865789473684224
2010-02-28,32.062105263157896
2010-03-31,31.82913043478261
2010-04-30,31.476681818181817
2010-05-31,31.834500000000002
2010-06-30,32.198818181818176
2010-07-31,32.0934761904762
2010-08-31,31.869545454545456
2010-09-30,31.64095238095238
2010-10-31,30.813
2010-11-30,30.318
2010-12-31,29.901428571428568
2011-01-31,29.110499999999995
2011-02-28,29.277894736842104
2011-03-31,29.49304347826087
2011-04-30,28.982380952380947
2011-05-31,28.72619047619047
2011-06-30,28.811818181818182
2011-07-31,28.835
2011-08-31,28.96739130434782
2011-09-30,29.739523809523813
2011-10-31,30.258999999999997
2011-11-30,30.221499999999992
2011-12-31,30.25047619047619
2012-01-31,29.98999999999999
2012-02-29,29.533949999999997
2012-03-31,29.515818181818187
2012-04-30,29.443333333333335
2012-05-31,29.46681818181818
2012-06-30,29.905238095238094
2012-07-31,29.97285714285714
2012-08-31,29.942608695652172
2012-09-30,29.476315789473677
2012-10-31,29.241818181818186
2012-11-30,29.114500000000003
2012-12-31,29.044499999999992
2013-01-31,29.099999999999994
2013-02-28,29.632105263157893
2013-03-31,29.744761904761905
2013-04-30,29.826818181818183
2013-05-31,29.775454545454544
2013-06-30,29.928500000000003
2013-07-31,29.937272727272727
2013-08-31,29.941363636363633
2013-09-30,29.62249999999999
2013-10-31,29.37681818181818
2013-11-30,29.517894736842106
2013-12-31,29.723333333333336
2014-01-31,30.135714285714275
2014-02-28,30.306315789473683
2014-03-31,30.39952380952381
2014-04-30,30.192727272727268
2014-05-31,30.116666666666674
2014-06-30,29.99
2014-07-31,29.949090909090913
2014-08-31,29.972857142857144
2014-09-30,30.13095238095239
2014-10-31,30.39636363636364
2014-11-30,30.727777777777778
2014-12-31,31.351904761904756
2015-01-31,31.638499999999993
2015-02-28,31.553684210526313
2015-03-31,31.43818181818182
2015-04-30,30.970909090909092
2015-05-31,30.6185
2015-06-30,30.89818181818182
2015-07-31,31.190909090909088
2015-08-31,32.19142857142857
2015-09-30,32.66952380952381
2015-10-31,32.43666666666667
2015-11-30,32.60842105263158
2015-12-31,32.79045454545454
2016-01-31,33.43315789473684
2016-02-29,33.2385
2016-03-31,32.58739130434782
2016-04-30,32.32
2016-05-31,32.539047619047615
2016-06-30,32.300000000000004
2016-07-31,32.101000000000006
2016-08-31,31.53739130434783
2016-09-30,31.45619047619047
2016-10-31,31.586000000000002
2016-11-30,31.7495
2016-12-31,32.000476190476185
2017-01-31,31.645789473684214
2017-02-28,30.854736842105265
2017-03-31,30.64869565217391
2017-04-30,30.3585
2017-05-31,30.128181818181815
2017-06-30,30.259545454545457
2017-07-31,30.391999999999996
2017-08-31,30.233043478260875
2017-09-30,30.1305
2017-10-31,30.251904761904765
2017-11-30,30.083500000000004
2017-12-31,29.954499999999996
2018-01-31,29.400476190476194
2018-02-28,29.24578947368421
2018-03-31,29.19909090909091
2018-04-30,29.376666666666665
2018-05-31,29.867272727272734
2018-06-30,30.084761904761905
2018-07-31,30.54285714285714
2018-08-31,30.70391304347826
2018-09-30,30.725263157894734
2018-10-31,30.88227272727273
2018-11-30,30.806
2018-12-31,30.782222222222224
2019-01-31,30.808
2019-02-28,30.79888888888889
2019-03-31,30.856666666666673
2019-04-30,30.846818181818175
2019-05-31,31.221818181818186
2019-06-30,31.289499999999993
2019-07-31,31.07681818181819
2019-08-31,31.388636363636362
2019-09-30,31.074499999999993
