series_id,year,period,value,footnote_codes
,,,,
"Cut stock, resawing lumber, and planing3",2004.0,M10,120.6,
,,,,
"Cut stock, resawing lumber, and planing3",2004.0,M11,110.4,
,,,,
"Cut stock, resawing lumber, and planing3",2004.0,M12,109.2,
,,,,
"Cut stock, resawing lumber, and planing3",2004.0,M13,117.9,
,,,,
"Cut stock, resawing lumber, and planing3",2005.0,M01,115.2,
,,,,
"Cut stock, resawing lumber, and planing3",2005.0,M02,120.0,
,,,,
"Cut stock, resawing lumber, and planing3",2005.0,M03,121.4,
,,,,
"Cut stock, resawing lumber, and planing3",2005.0,M04,115.6,
,,,,
"Cut stock, resawing lumber, and planing3",2005.0,M05,108.8,
,,,,
"Cut stock, resawing lumber, and planing3",2005.0,M06,110.1,
,,,,
"Cut stock, resawing lumber, and planing3",2005.0,M07,108.4,
,,,,
"Cut stock, resawing lumber, and planing3",2005.0,M08,105.9,
,,,,
"Cut stock, resawing lumber, and planing3",2005.0,M09,106.8,
,,,,
"Cut stock, resawing lumber, and planing3",2005.0,M10,107.0,
,,,,
"Cut stock, resawing lumber, and planing3",2005.0,M11,107.1,
,,,,
"Cut stock, resawing lumber, and planing3",2005.0,M12,107.8,
,,,,
"Cut stock, resawing lumber, and planing3",2005.0,M13,111.2,
,,,,
"Cut stock, resawing lumber, and planing3",2006.0,M01,113.1,
,,,,
"Cut stock, resawing lumber, and planing3",2006.0,M02,113.0,
,,,,
"Cut stock, resawing lumber, and planing3",2006.0,M03,111.9,
,,,,
"Cut stock, resawing lumber, and planing3",2006.0,M04,112.4,
,,,,
"Cut stock, resawing lumber, and planing3",2006.0,M05,113.2,
,,,,
"Cut stock, resawing lumber, and planing3",2006.0,M06,113.1,
,,,,
"Cut stock, resawing lumber, and planing3",2006.0,M07,112.6,
,,,,
"Cut stock, resawing lumber, and planing3",2006.0,M08,110.9,
,,,,
"Cut stock, resawing lumber, and planing3",2006.0,M09,112.1,
,,,,
"Cut stock, resawing lumber, and planing3",2006.0,M10,111.3,
,,,,
"Cut stock, resawing lumber, and planing3",2006.0,M11,110.4,
,,,,
"Cut stock, resawing lumber, and planing3",2006.0,M12,111.8,
,,,,
"Cut stock, resawing lumber, and planing3",2006.0,M13,112.2,
,,,,
"Cut stock, resawing lumber, and planing3",2007.0,M01,112.9,
,,,,
"Cut stock, resawing lumber, and planing3",2007.0,M02,113.0,
,,,,
"Cut stock, resawing lumber, and planing3",2007.0,M03,114.5,
,,,,
"Cut stock, resawing lumber, and planing3",2007.0,M04,114.5,
,,,,
"Cut stock, resawing lumber, and planing3",2007.0,M05,113.4,
,,,,
"Cut stock, resawing lumber, and planing3",2007.0,M06,113.9,
,,,,
"Cut stock, resawing lumber, and planing3",2007.0,M07,121.0,
,,,,
"Cut stock, resawing lumber, and planing3",2007.0,M08,121.7,
,,,,
"Cut stock, resawing lumber, and planing3",2007.0,M09,121.6,
,,,,
"Cut stock, resawing lumber, and planing3",2007.0,M10,120.1,
,,,,
"Cut stock, resawing lumber, and planing3",2007.0,M11,120.0,
,,,,
"Cut stock, resawing lumber, and planing3",2007.0,M12,122.9,
,,,,
"Cut stock, resawing lumber, and planing3",2007.0,M13,117.5,
,,,,
"Cut stock, resawing lumber, and planing3",2008.0,M01,121.3,
,,,,
"Cut stock, resawing lumber, and planing3",2008.0,M02,121.1,
,,,,
"Cut stock, resawing lumber, and planing3",2008.0,M03,120.4,
,,,,
"Cut stock, resawing lumber, and planing3",2008.0,M04,122.6,
,,,,
"Cut stock, resawing lumber, and planing3",2008.0,M05,122.5,
,,,,
"Cut stock, resawing lumber, and planing3",2008.0,M06,122.4,
,,,,
"Cut stock, resawing lumber, and planing3",2008.0,M07,122.3,
,,,,
"Cut stock, resawing lumber, and planing3",2008.0,M08,124.9,
,,,,
"Cut stock, resawing lumber, and planing3",2008.0,M09,123.1,
,,,,
"Cut stock, resawing lumber, and planing3",2008.0,M10,120.6,
,,,,
"Cut stock, resawing lumber, and planing3",2008.0,M11,116.7,
,,,,
"Cut stock, resawing lumber, and planing3",2008.0,M12,115.5,
,,,,
"Cut stock, resawing lumber, and planing3",2008.0,M13,121.1,
,,,,
"Cut stock, resawing lumber, and planing3",2009.0,M01,114.8,
,,,,
"Cut stock, resawing lumber, and planing3",2009.0,M02,114.0,
,,,,
"Cut stock, resawing lumber, and planing3",2009.0,M03,105.7,
,,,,
"Cut stock, resawing lumber, and planing3",2009.0,M04,105.4,
,,,,
"Cut stock, resawing lumber, and planing3",2009.0,M05,105.9,
,,,,
"Cut stock, resawing lumber, and planing3",2009.0,M06,106.5,
,,,,
"Cut stock, resawing lumber, and planing3",2009.0,M07,107.3,
,,,,
"Cut stock, resawing lumber, and planing3",2009.0,M08,107.5,
,,,,
"Cut stock, resawing lumber, and planing3",2009.0,M09,106.5,
,,,,
"Cut stock, resawing lumber, and planing3",2009.0,M10,106.0,
,,,,
"Cut stock, resawing lumber, and planing3",2009.0,M11,104.9,
,,,,
"Cut stock, resawing lumber, and planing3",2009.0,M12,106.5,
,,,,
"Cut stock, resawing lumber, and planing3",2009.0,M13,107.6,
,,,,
"Cut stock, resawing lumber, and planing3",2010.0,M01,106.5,
,,,,
"Cut stock, resawing lumber, and planing3",2010.0,M02,109.7,
,,,,
"Cut stock, resawing lumber, and planing3",2010.0,M03,109.8,
,,,,
"Cut stock, resawing lumber, and planing3",2010.0,M04,112.2,
,,,,
"Cut stock, resawing lumber, and planing3",2010.0,M05,113.8,
,,,,
"Cut stock, resawing lumber, and planing3",2010.0,M06,111.5,
,,,,
"Cut stock, resawing lumber, and planing3",2010.0,M07,110.7,
,,,,
"Cut stock, resawing lumber, and planing3",2010.0,M08,109.1,
,,,,
"Cut stock, resawing lumber, and planing3",2010.0,M09,108.9,
,,,,
"Cut stock, resawing lumber, and planing3",2010.0,M10,108.5,
,,,,
"Cut stock, resawing lumber, and planing3",2010.0,M11,109.4,
,,,,
"Cut stock, resawing lumber, and planing3",2010.0,M12,110.3,
,,,,
"Cut stock, resawing lumber, and planing3",2010.0,M13,110.0,
,,,,
"Cut stock, resawing lumber, and planing3",2011.0,M01,112.1,
,,,,
"Cut stock, resawing lumber, and planing3",2011.0,M02,113.0,
,,,,
"Cut stock, resawing lumber, and planing3",2011.0,M03,108.0,
,,,,
"Cut stock, resawing lumber, and planing3",2011.0,M04,110.6,
,,,,
"Cut stock, resawing lumber, and planing3",2011.0,M05,109.7,
,,,,
"Cut stock, resawing lumber, and planing3",2011.0,M06,110.2,
,,,,
"Cut stock, resawing lumber, and planing3",2011.0,M07,112.1,
,,,,
"Cut stock, resawing lumber, and planing3",2011.0,M08,112.2,
,,,,
"Cut stock, resawing lumber, and planing3",2011.0,M09,111.5,
,,,,
"Cut stock, resawing lumber, and planing3",2011.0,M10,110.4,
,,,,
"Cut stock, resawing lumber, and planing3",2011.0,M11,109.3,
,,,,
"Cut stock, resawing lumber, and planing3",2011.0,M12,108.8,
,,,,
"Cut stock, resawing lumber, and planing3",2011.0,M13,110.6,
,,,,
"Cut stock, resawing lumber, and planing3",2012.0,M01,109.5,
,,,,
"Cut stock, resawing lumber, and planing3",2012.0,M02,110.4,
,,,,
"Cut stock, resawing lumber, and planing3",2012.0,M03,109.6,
,,,,
"Cut stock, resawing lumber, and planing3",2012.0,M04,108.1,
,,,,
"Cut stock, resawing lumber, and planing3",2012.0,M05,109.0,
,,,,
"Cut stock, resawing lumber, and planing3",2012.0,M06,118.4,
,,,,
"Cut stock, resawing lumber, and planing3",2012.0,M07,115.9,
,,,,
"Cut stock, resawing lumber, and planing3",2012.0,M08,117.9,
,,,,
"Cut stock, resawing lumber, and planing3",2012.0,M09,117.8,
,,,,
"Cut stock, resawing lumber, and planing3",2012.0,M10,115.1,
,,,,
"Cut stock, resawing lumber, and planing3",2012.0,M11,116.6,
,,,,
"Cut stock, resawing lumber, and planing3",2012.0,M12,117.7,
,,,,
"Cut stock, resawing lumber, and planing3",2012.0,M13,113.8,
,,,,
"Cut stock, resawing lumber, and planing3",2013.0,M01,120.0,
,,,,
"Cut stock, resawing lumber, and planing3",2013.0,M02,120.1,
,,,,
"Cut stock, resawing lumber, and planing3",2013.0,M03,120.4,
,,,,
"Cut stock, resawing lumber, and planing3",2013.0,M04,120.9,
,,,,
"Cut stock, resawing lumber, and planing3",2013.0,M05,120.2,
,,,,
"Cut stock, resawing lumber, and planing3",2013.0,M06,116.3,
,,,,
"Cut stock, resawing lumber, and planing3",2013.0,M07,115.8,
,,,,
"Cut stock, resawing lumber, and planing3",2013.0,M08,117.4,
,,,,
"Cut stock, resawing lumber, and planing3",2013.0,M09,118.7,
,,,,
"Cut stock, resawing lumber, and planing3",2013.0,M10,120.6,
,,,,
"Cut stock, resawing lumber, and planing3",2013.0,M11,121.8,
,,,,
"Cut stock, resawing lumber, and planing3",2013.0,M12,120.8,
,,,,
"Cut stock, resawing lumber, and planing3",2013.0,M13,119.4,
,,,,
"Cut stock, resawing lumber, and planing3",2014.0,M01,122.5,
,,,,
"Cut stock, resawing lumber, and planing3",2014.0,M02,122.9,
,,,,
"Cut stock, resawing lumber, and planing3",2014.0,M03,123.9,
,,,,
"Cut stock, resawing lumber, and planing3",2014.0,M04,122.8,
,,,,
"Cut stock, resawing lumber, and planing3",2014.0,M05,123.2,
,,,,
"Cut stock, resawing lumber, and planing3",2014.0,M06,123.0,
,,,,
"Cut stock, resawing lumber, and planing3",2014.0,M07,123.6,
,,,,
"Cut stock, resawing lumber, and planing3",2014.0,M08,122.8,
,,,,
"Cut stock, resawing lumber, and planing3",2014.0,M09,123.1,
,,,,
"Cut stock, resawing lumber, and planing3",2014.0,M10,123.1,
,,,,
"Cut stock, resawing lumber, and planing3",2014.0,M11,122.9,
,,,,
"Cut stock, resawing lumber, and planing3",2014.0,M12,122.8,
,,,,
"Cut stock, resawing lumber, and planing3",2014.0,M13,123.1,
,,,,
"Cut stock, resawing lumber, and planing3",2015.0,M01,121.5,
,,,,
"Cut stock, resawing lumber, and planing3",2015.0,M02,120.9,
,,,,
"Cut stock, resawing lumber, and planing3",2015.0,M03,120.0,
,,,,
"Cut stock, resawing lumber, and planing3",2015.0,M04,122.4,
,,,,
"Cut stock, resawing lumber, and planing3",2015.0,M05,121.1,
,,,,
"Cut stock, resawing lumber, and planing3",2015.0,M06,121.5,
,,,,
"Cut stock, resawing lumber, and planing3",2015.0,M07,122.8,
,,,,
"Cut stock, resawing lumber, and planing3",2015.0,M08,121.7,
,,,,
"Cut stock, resawing lumber, and planing3",2015.0,M09,120.4,
,,,,
"Cut stock, resawing lumber, and planing3",2015.0,M10,119.3,
,,,,
"Cut stock, resawing lumber, and planing3",2015.0,M11,121.0,
,,,,
"Cut stock, resawing lumber, and planing3",2015.0,M12,120.5,
,,,,
"Cut stock, resawing lumber, and planing3",2015.0,M13,121.1,
,,,,
"Cut stock, resawing lumber, and planing3",2016.0,M01,120.9,
,,,,
"Cut stock, resawing lumber, and planing3",2016.0,M02,120.6,
,,,,
"Cut stock, resawing lumber, and planing3",2016.0,M03,121.8,
,,,,
"Cut stock, resawing lumber, and planing3",2016.0,M04,122.5,
,,,,
"Cut stock, resawing lumber, and planing3",2016.0,M05,123.0,
,,,,
"Cut stock, resawing lumber, and planing3",2016.0,M06,124.2,
,,,,
"Cut stock, resawing lumber, and planing3",2016.0,M07,124.2,
,,,,
"Cut stock, resawing lumber, and planing3",2016.0,M08,124.9,
,,,,
"Cut stock, resawing lumber, and planing3",2016.0,M09,125.1,
,,,,
"Cut stock, resawing lumber, and planing3",2016.0,M10,125.1,
,,,,
"Cut stock, resawing lumber, and planing3",2016.0,M11,124.3,
,,,,
"Cut stock, resawing lumber, and planing3",2016.0,M12,125.4,
,,,,
"Cut stock, resawing lumber, and planing3",2016.0,M13,123.5,
,,,,
"Cut stock, resawing lumber, and planing3",2017.0,M01,125.5,
,,,,
"Cut stock, resawing lumber, and planing3",2017.0,M02,134.2,
,,,,
"Cut stock, resawing lumber, and planing3",2017.0,M03,132.7,
,,,,
"Cut stock, resawing lumber, and planing3",2017.0,M04,140.3,
,,,,
"Cut stock, resawing lumber, and planing3",2017.0,M05,146.1,
,,,,
"Cut stock, resawing lumber, and planing3",2017.0,M06,144.5,
,,,,
"Cut stock, resawing lumber, and planing3",2017.0,M07,145.6,
,,,,
"Cut stock, resawing lumber, and planing3",2017.0,M08,146.2,
,,,,
"Cut stock, resawing lumber, and planing3",2017.0,M09,146.5,
,,,,
"Cut stock, resawing lumber, and planing3",2017.0,M10,147.8,
,,,,
"Cut stock, resawing lumber, and planing3",2017.0,M11,149.1,
,,,,
"Cut stock, resawing lumber, and planing3",2017.0,M12,148.4,
,,,,
"Cut stock, resawing lumber, and planing3",2017.0,M13,142.2,
,,,,
"Cut stock, resawing lumber, and planing3",2018.0,M01,149.3,
,,,,
"Cut stock, resawing lumber, and planing3",2018.0,M02,151.2,
,,,,
"Cut stock, resawing lumber, and planing3",2018.0,M03,162.9,
,,,,
"Cut stock, resawing lumber, and planing3",2018.0,M04,164.8,
,,,,
"Cut stock, resawing lumber, and planing3",2018.0,M05,170.0,
,,,,
"Cut stock, resawing lumber, and planing3",2018.0,M06,169.8,
,,,,
"Cut stock, resawing lumber, and planing3",2018.0,M07,167.9,
,,,,
"Cut stock, resawing lumber, and planing3",2018.0,M08,163.9,
,,,,
"Cut stock, resawing lumber, and planing3",2018.0,M09,164.0,
,,,,
"Cut stock, resawing lumber, and planing3",2018.0,M10,159.0,
,,,,
"Cut stock, resawing lumber, and planing3",2018.0,M11,157.3,
,,,,
"Cut stock, resawing lumber, and planing3",2018.0,M12,157.3,
,,,,
"Cut stock, resawing lumber, and planing3",2018.0,M13,161.5,
,,,,
"Cut stock, resawing lumber, and planing3",2019.0,M01,157.6,
,,,,
"Cut stock, resawing lumber, and planing3",2019.0,M02,159.3,
,,,,
"Cut stock, resawing lumber, and planing3",2019.0,M03,158.3,
,,,,
"Cut stock, resawing lumber, and planing3",2019.0,M04,157.7,
,,,,
"Cut stock, resawing lumber, and planing3",2019.0,M05,157.2,
,,,,
"Cut stock, resawing lumber, and planing3",2019.0,M06,156.2,P
,,,,
"Cut stock, resawing lumber, and planing3",2019.0,M07,159.3,P
,,,,
"Cut stock, resawing lumber, and planing3",2019.0,M08,159.3,P
,,,,
"Cut stock, resawing lumber, and planing3",2019.0,M09,157.6,P
,,,,
"Cut stock, resawing lumber, and planing6",1984.0,M06,100.0,
,,,,
"Cut stock, resawing lumber, and planing6",1984.0,M07,100.2,
,,,,
"Cut stock, resawing lumber, and planing6",1984.0,M08,100.2,
,,,,
"Cut stock, resawing lumber, and planing6",1984.0,M09,100.1,
,,,,
"Cut stock, resawing lumber, and planing6",1984.0,M10,99.9,
,,,,
"Cut stock, resawing lumber, and planing6",1984.0,M11,99.7,
,,,,
"Cut stock, resawing lumber, and planing6",1984.0,M12,99.8,
,,,,
"Cut stock, resawing lumber, and planing6",1985.0,M01,99.6,
,,,,
"Cut stock, resawing lumber, and planing6",1985.0,M02,99.5,
,,,,
"Cut stock, resawing lumber, and planing6",1985.0,M03,98.9,
,,,,
"Cut stock, resawing lumber, and planing6",1985.0,M04,98.5,
,,,,
"Cut stock, resawing lumber, and planing6",1985.0,M05,98.6,
,,,,
"Cut stock, resawing lumber, and planing6",1985.0,M06,98.5,
,,,,
"Cut stock, resawing lumber, and planing6",1985.0,M07,98.3,
,,,,
"Cut stock, resawing lumber, and planing6",1985.0,M08,98.3,
,,,,
"Cut stock, resawing lumber, and planing6",1985.0,M09,97.7,
,,,,
"Cut stock, resawing lumber, and planing6",1985.0,M10,97.7,
,,,,
"Cut stock, resawing lumber, and planing6",1985.0,M11,97.6,
,,,,
"Cut stock, resawing lumber, and planing6",1985.0,M12,97.2,
,,,,
"Cut stock, resawing lumber, and planing6",1985.0,M13,98.4,
,,,,
"Cut stock, resawing lumber, and planing6",1986.0,M01,97.5,
,,,,
"Cut stock, resawing lumber, and planing6",1986.0,M02,97.5,
,,,,
"Cut stock, resawing lumber, and planing6",1986.0,M03,97.6,
,,,,
"Cut stock, resawing lumber, and planing6",1986.0,M04,97.6,
,,,,
"Cut stock, resawing lumber, and planing6",1986.0,M05,97.7,
,,,,
"Cut stock, resawing lumber, and planing6",1986.0,M06,98.0,
,,,,
"Cut stock, resawing lumber, and planing6",1986.0,M07,98.3,
,,,,
"Cut stock, resawing lumber, and planing6",1986.0,M08,98.4,
,,,,
"Cut stock, resawing lumber, and planing6",1986.0,M09,98.7,
,,,,
"Cut stock, resawing lumber, and planing6",1986.0,M10,99.7,
,,,,
"Cut stock, resawing lumber, and planing6",1986.0,M11,99.6,
,,,,
"Cut stock, resawing lumber, and planing6",1986.0,M12,99.8,
,,,,
"Cut stock, resawing lumber, and planing6",1986.0,M13,98.4,
,,,,
"Cut stock, resawing lumber, and planing6",1987.0,M01,99.6,
,,,,
"Cut stock, resawing lumber, and planing6",1987.0,M02,100.6,
,,,,
"Cut stock, resawing lumber, and planing6",1987.0,M03,102.8,
,,,,
"Cut stock, resawing lumber, and planing6",1987.0,M04,103.5,
,,,,
"Cut stock, resawing lumber, and planing6",1987.0,M05,103.6,
,,,,
"Cut stock, resawing lumber, and planing6",1987.0,M06,103.6,
,,,,
"Cut stock, resawing lumber, and planing6",1987.0,M07,104.0,
,,,,
"Cut stock, resawing lumber, and planing6",1987.0,M08,103.6,
,,,,
"Cut stock, resawing lumber, and planing6",1987.0,M09,104.0,
,,,,
"Cut stock, resawing lumber, and planing6",1987.0,M10,104.1,
,,,,
"Cut stock, resawing lumber, and planing6",1987.0,M11,104.2,
,,,,
"Cut stock, resawing lumber, and planing6",1987.0,M12,104.6,
,,,,
"Cut stock, resawing lumber, and planing6",1987.0,M13,103.2,
,,,,
"Cut stock, resawing lumber, and planing6",1988.0,M01,104.7,
,,,,
"Cut stock, resawing lumber, and planing6",1988.0,M02,105.1,
,,,,
"Cut stock, resawing lumber, and planing6",1988.0,M03,105.7,
,,,,
"Cut stock, resawing lumber, and planing6",1988.0,M04,107.4,
,,,,
"Cut stock, resawing lumber, and planing6",1988.0,M05,107.4,
,,,,
"Cut stock, resawing lumber, and planing6",1988.0,M06,107.4,
,,,,
"Cut stock, resawing lumber, and planing6",1988.0,M07,107.4,
,,,,
"Cut stock, resawing lumber, and planing6",1988.0,M08,108.4,
,,,,
"Cut stock, resawing lumber, and planing6",1988.0,M09,109.8,
,,,,
"Cut stock, resawing lumber, and planing6",1988.0,M10,109.8,
,,,,
"Cut stock, resawing lumber, and planing6",1988.0,M11,109.7,
,,,,
"Cut stock, resawing lumber, and planing6",1988.0,M12,110.7,
,,,,
"Cut stock, resawing lumber, and planing6",1988.0,M13,107.8,
,,,,
"Cut stock, resawing lumber, and planing6",1989.0,M01,110.5,
,,,,
"Cut stock, resawing lumber, and planing6",1989.0,M02,110.5,
,,,,
"Cut stock, resawing lumber, and planing6",1989.0,M03,110.5,
,,,,
"Cut stock, resawing lumber, and planing6",1989.0,M04,110.9,
,,,,
"Cut stock, resawing lumber, and planing6",1989.0,M05,110.5,
,,,,
"Cut stock, resawing lumber, and planing6",1989.0,M06,110.5,
,,,,
"Cut stock, resawing lumber, and planing6",1989.0,M07,110.6,
,,,,
"Cut stock, resawing lumber, and planing6",1989.0,M08,110.6,
,,,,
"Cut stock, resawing lumber, and planing6",1989.0,M09,111.3,
,,,,
"Cut stock, resawing lumber, and planing6",1989.0,M10,112.7,
,,,,
"Cut stock, resawing lumber, and planing6",1989.0,M11,117.2,
,,,,
"Cut stock, resawing lumber, and planing6",1989.0,M12,117.1,
,,,,
"Cut stock, resawing lumber, and planing6",1989.0,M13,111.9,
,,,,
"Cut stock, resawing lumber, and planing6",1990.0,M01,119.9,
,,,,
"Cut stock, resawing lumber, and planing6",1990.0,M02,120.0,
,,,,
"Cut stock, resawing lumber, and planing6",1990.0,M03,120.0,
,,,,
"Cut stock, resawing lumber, and planing6",1990.0,M04,120.0,
,,,,
"Cut stock, resawing lumber, and planing6",1990.0,M05,119.9,
,,,,
"Cut stock, resawing lumber, and planing6",1990.0,M06,119.9,
,,,,
"Cut stock, resawing lumber, and planing6",1990.0,M07,120.0,
,,,,
"Cut stock, resawing lumber, and planing6",1990.0,M08,121.3,
,,,,
"Cut stock, resawing lumber, and planing6",1990.0,M09,121.6,
,,,,
"Cut stock, resawing lumber, and planing6",1990.0,M10,121.6,
,,,,
"Cut stock, resawing lumber, and planing6",1990.0,M11,121.6,
,,,,
"Cut stock, resawing lumber, and planing6",1990.0,M12,121.6,
,,,,
"Cut stock, resawing lumber, and planing6",1990.0,M13,120.6,
,,,,
"Cut stock, resawing lumber, and planing6",1991.0,M01,121.5,
,,,,
"Cut stock, resawing lumber, and planing6",1991.0,M02,121.5,
,,,,
"Cut stock, resawing lumber, and planing6",1991.0,M03,121.5,
,,,,
"Cut stock, resawing lumber, and planing6",1991.0,M04,121.5,
,,,,
"Cut stock, resawing lumber, and planing6",1991.0,M05,121.5,
,,,,
"Cut stock, resawing lumber, and planing6",1991.0,M06,121.7,
,,,,
"Cut stock, resawing lumber, and planing6",1991.0,M07,121.5,
,,,,
"Cut stock, resawing lumber, and planing6",1991.0,M08,120.8,
,,,,
"Cut stock, resawing lumber, and planing6",1991.0,M09,120.9,
,,,,
"Cut stock, resawing lumber, and planing6",1991.0,M10,120.8,
,,,,
"Cut stock, resawing lumber, and planing6",1991.0,M11,120.7,
,,,,
"Cut stock, resawing lumber, and planing6",1991.0,M12,121.9,
,,,,
"Cut stock, resawing lumber, and planing6",1991.0,M13,121.3,
,,,,
"Cut stock, resawing lumber, and planing6",1992.0,M01,121.9,
,,,,
"Cut stock, resawing lumber, and planing6",1992.0,M02,122.1,
,,,,
"Cut stock, resawing lumber, and planing6",1992.0,M03,122.4,
,,,,
"Cut stock, resawing lumber, and planing6",1992.0,M04,122.9,
,,,,
"Cut stock, resawing lumber, and planing6",1992.0,M05,123.7,
,,,,
"Cut stock, resawing lumber, and planing6",1992.0,M06,124.1,
,,,,
"Cut stock, resawing lumber, and planing6",1992.0,M07,125.1,
,,,,
"Cut stock, resawing lumber, and planing6",1992.0,M08,125.9,
,,,,
"Cut stock, resawing lumber, and planing6",1992.0,M09,127.4,
,,,,
"Cut stock, resawing lumber, and planing6",1992.0,M10,128.6,
,,,,
"Cut stock, resawing lumber, and planing6",1992.0,M11,128.9,
,,,,
"Cut stock, resawing lumber, and planing6",1992.0,M12,129.8,
,,,,
"Cut stock, resawing lumber, and planing6",1992.0,M13,125.2,
,,,,
"Cut stock, resawing lumber, and planing6",1993.0,M01,130.5,
,,,,
"Cut stock, resawing lumber, and planing6",1993.0,M02,134.2,
,,,,
"Cut stock, resawing lumber, and planing6",1993.0,M03,136.0,
,,,,
"Cut stock, resawing lumber, and planing6",1993.0,M04,138.2,
,,,,
"Cut stock, resawing lumber, and planing6",1993.0,M05,139.8,
,,,,
"Cut stock, resawing lumber, and planing6",1993.0,M06,141.9,
,,,,
"Cut stock, resawing lumber, and planing6",1993.0,M07,144.0,
,,,,
"Cut stock, resawing lumber, and planing6",1993.0,M08,143.3,
,,,,
"Cut stock, resawing lumber, and planing6",1993.0,M09,143.1,
,,,,
"Cut stock, resawing lumber, and planing6",1993.0,M10,143.1,
,,,,
"Cut stock, resawing lumber, and planing6",1993.0,M11,142.9,
,,,,
"Cut stock, resawing lumber, and planing6",1993.0,M12,144.8,
,,,,
"Cut stock, resawing lumber, and planing6",1993.0,M13,140.1,
,,,,
"Cut stock, resawing lumber, and planing6",1994.0,M01,145.5,
,,,,
"Cut stock, resawing lumber, and planing6",1994.0,M02,144.9,
,,,,
"Cut stock, resawing lumber, and planing6",1994.0,M03,145.0,
,,,,
"Cut stock, resawing lumber, and planing6",1994.0,M04,145.4,
,,,,
"Cut stock, resawing lumber, and planing6",1994.0,M05,147.0,
,,,,
"Cut stock, resawing lumber, and planing6",1994.0,M06,146.7,
,,,,
"Cut stock, resawing lumber, and planing6",1994.0,M07,148.0,
,,,,
"Cut stock, resawing lumber, and planing6",1994.0,M08,148.0,
,,,,
"Cut stock, resawing lumber, and planing6",1994.0,M09,148.1,
,,,,
"Cut stock, resawing lumber, and planing6",1994.0,M10,148.4,
,,,,
"Cut stock, resawing lumber, and planing6",1994.0,M11,149.0,
,,,,
"Cut stock, resawing lumber, and planing6",1994.0,M12,149.3,
,,,,
"Cut stock, resawing lumber, and planing6",1994.0,M13,147.1,
,,,,
"Cut stock, resawing lumber, and planing6",1995.0,M01,150.5,
,,,,
"Cut stock, resawing lumber, and planing6",1995.0,M02,150.8,
,,,,
"Cut stock, resawing lumber, and planing6",1995.0,M03,151.9,
,,,,
"Cut stock, resawing lumber, and planing6",1995.0,M04,151.9,
,,,,
"Cut stock, resawing lumber, and planing6",1995.0,M05,151.4,
,,,,
"Cut stock, resawing lumber, and planing6",1995.0,M06,149.6,
,,,,
"Cut stock, resawing lumber, and planing6",1995.0,M07,150.6,
,,,,
"Cut stock, resawing lumber, and planing6",1995.0,M08,149.7,
,,,,
"Cut stock, resawing lumber, and planing6",1995.0,M09,149.4,
,,,,
"Cut stock, resawing lumber, and planing6",1995.0,M10,149.4,
,,,,
"Cut stock, resawing lumber, and planing6",1995.0,M11,149.1,
,,,,
"Cut stock, resawing lumber, and planing6",1995.0,M12,147.6,
,,,,
"Cut stock, resawing lumber, and planing6",1995.0,M13,150.2,
,,,,
"Cut stock, resawing lumber, and planing6",1996.0,M01,147.8,
,,,,
"Cut stock, resawing lumber, and planing6",1996.0,M02,148.0,
,,,,
"Cut stock, resawing lumber, and planing6",1996.0,M03,148.6,
,,,,
"Cut stock, resawing lumber, and planing6",1996.0,M04,149.1,
,,,,
"Cut stock, resawing lumber, and planing6",1996.0,M05,149.6,
,,,,
"Cut stock, resawing lumber, and planing6",1996.0,M06,149.6,
,,,,
"Cut stock, resawing lumber, and planing6",1996.0,M07,149.5,
,,,,
"Cut stock, resawing lumber, and planing6",1996.0,M08,149.9,
,,,,
"Cut stock, resawing lumber, and planing6",1996.0,M09,149.8,
,,,,
"Cut stock, resawing lumber, and planing6",1996.0,M10,149.6,
,,,,
"Cut stock, resawing lumber, and planing6",1996.0,M11,149.7,
,,,,
"Cut stock, resawing lumber, and planing6",1996.0,M12,149.4,
,,,,
"Cut stock, resawing lumber, and planing6",1996.0,M13,149.2,
,,,,
"Cut stock, resawing lumber, and planing6",1997.0,M01,150.8,
,,,,
"Cut stock, resawing lumber, and planing6",1997.0,M02,150.9,
,,,,
"Cut stock, resawing lumber, and planing6",1997.0,M03,152.3,
,,,,
"Cut stock, resawing lumber, and planing6",1997.0,M04,154.6,
,,,,
"Cut stock, resawing lumber, and planing6",1997.0,M05,154.7,
,,,,
"Cut stock, resawing lumber, and planing6",1997.0,M06,154.6,
,,,,
"Cut stock, resawing lumber, and planing6",1997.0,M07,155.2,
,,,,
"Cut stock, resawing lumber, and planing6",1997.0,M08,155.3,
,,,,
"Cut stock, resawing lumber, and planing6",1997.0,M09,155.5,
,,,,
"Cut stock, resawing lumber, and planing6",1997.0,M10,155.6,
,,,,
"Cut stock, resawing lumber, and planing6",1997.0,M11,155.6,
,,,,
"Cut stock, resawing lumber, and planing6",1997.0,M12,155.5,
,,,,
"Cut stock, resawing lumber, and planing6",1997.0,M13,154.2,
,,,,
"Cut stock, resawing lumber, and planing6",1998.0,M01,155.6,
,,,,
"Cut stock, resawing lumber, and planing6",1998.0,M02,155.6,
,,,,
"Cut stock, resawing lumber, and planing6",1998.0,M03,155.9,
,,,,
"Cut stock, resawing lumber, and planing6",1998.0,M04,155.0,
,,,,
"Cut stock, resawing lumber, and planing6",1998.0,M05,155.0,
,,,,
"Cut stock, resawing lumber, and planing6",1998.0,M06,155.4,
,,,,
