series_id,year,period,value,footnote_codes
Industrial sand mining1,1991,M10,124.0,
Industrial sand mining1,1991,M11,124.0,
Industrial sand mining1,1991,M12,124.0,
Industrial sand mining1,1991,M13,124.0,
Industrial sand mining1,1992,M01,127.3,
Industrial sand mining1,1992,M02,127.3,
Industrial sand mining1,1992,M03,127.6,
Industrial sand mining1,1992,M04,127.6,
Industrial sand mining1,1992,M05,127.6,
Industrial sand mining1,1992,M06,127.6,
Industrial sand mining1,1992,M07,127.6,
Industrial sand mining1,1992,M08,127.6,
Industrial sand mining1,1992,M09,127.6,
Industrial sand mining1,1992,M10,127.6,
Industrial sand mining1,1992,M11,127.8,
Industrial sand mining1,1992,M12,127.8,
Industrial sand mining1,1992,M13,127.6,
Industrial sand mining1,1993,M01,127.8,
Industrial sand mining1,1993,M02,130.1,
Industrial sand mining1,1993,M03,130.1,
Industrial sand mining1,1993,M04,130.1,
Industrial sand mining1,1993,M05,130.1,
Industrial sand mining1,1993,M06,130.1,
Industrial sand mining1,1993,M07,130.1,
Industrial sand mining1,1993,M08,130.1,
Industrial sand mining1,1993,M09,130.1,
Industrial sand mining1,1993,M10,130.1,
Industrial sand mining1,1993,M11,130.1,
Industrial sand mining1,1993,M12,130.1,
Industrial sand mining1,1993,M13,129.9,
Industrial sand mining1,1994,M01,131.3,
Industrial sand mining1,1994,M02,131.3,
Industrial sand mining1,1994,M03,131.3,
Industrial sand mining1,1994,M04,130.9,
Industrial sand mining1,1994,M05,130.8,
Industrial sand mining1,1994,M06,130.8,
Industrial sand mining1,1994,M07,131.0,
Industrial sand mining1,1994,M08,131.1,
Industrial sand mining1,1994,M09,131.1,
Industrial sand mining1,1994,M10,131.1,
Industrial sand mining1,1994,M11,131.1,
Industrial sand mining1,1994,M12,131.1,
Industrial sand mining1,1994,M13,131.1,
Industrial sand mining1,1995,M01,133.6,
Industrial sand mining1,1995,M02,133.6,
Industrial sand mining1,1995,M03,133.6,
Industrial sand mining1,1995,M04,133.8,
Industrial sand mining1,1995,M05,143.8,
Industrial sand mining1,1995,M06,143.9,
Industrial sand mining1,1995,M07,133.8,
Industrial sand mining1,1995,M08,134.2,
Industrial sand mining1,1995,M09,134.2,
Industrial sand mining1,1995,M10,134.2,
Industrial sand mining1,1995,M11,134.2,
Industrial sand mining1,1995,M12,134.2,
Industrial sand mining1,1995,M13,135.6,
Industrial sand mining1,1996,M01,136.3,
Industrial sand mining1,1996,M02,136.3,
Industrial sand mining1,1996,M03,136.3,
Industrial sand mining1,1996,M04,136.3,
Industrial sand mining1,1996,M05,136.3,
Industrial sand mining1,1996,M06,136.3,
Industrial sand mining1,1996,M07,136.3,
Industrial sand mining1,1996,M08,136.3,
Industrial sand mining1,1996,M09,136.3,
Industrial sand mining1,1996,M10,136.3,
Industrial sand mining1,1996,M11,136.3,
Industrial sand mining1,1996,M12,136.3,
Industrial sand mining1,1996,M13,136.3,
Industrial sand mining1,1997,M01,137.8,
Industrial sand mining1,1997,M02,137.8,
Industrial sand mining1,1997,M03,137.8,
Industrial sand mining1,1997,M04,137.7,
Industrial sand mining1,1997,M05,137.7,
Industrial sand mining1,1997,M06,137.6,
Industrial sand mining1,1997,M07,135.3,
Industrial sand mining1,1997,M08,135.3,
Industrial sand mining1,1997,M09,135.3,
Industrial sand mining1,1997,M10,135.3,
Industrial sand mining1,1997,M11,135.3,
Industrial sand mining1,1997,M12,135.3,
Industrial sand mining1,1997,M13,136.5,
Industrial sand mining1,1998,M01,139.4,
Industrial sand mining1,1998,M02,139.4,
Industrial sand mining1,1998,M03,139.4,
Industrial sand mining1,1998,M04,139.4,
Industrial sand mining1,1998,M05,139.4,
Industrial sand mining1,1998,M06,139.4,
Industrial sand mining1,1998,M07,139.7,
Industrial sand mining1,1998,M08,139.7,
Industrial sand mining1,1998,M09,139.7,
Industrial sand mining1,1998,M10,139.7,
Industrial sand mining1,1998,M11,139.7,
Industrial sand mining1,1998,M12,139.5,
Industrial sand mining1,1998,M13,139.6,
Industrial sand mining1,1999,M01,141.4,
Industrial sand mining1,1999,M02,141.4,
Industrial sand mining1,1999,M03,141.4,
Industrial sand mining1,1999,M04,141.4,
Industrial sand mining1,1999,M05,141.5,
Industrial sand mining1,1999,M06,141.8,
Industrial sand mining1,1999,M07,141.8,
Industrial sand mining1,1999,M08,141.8,
Industrial sand mining1,1999,M09,141.8,
Industrial sand mining1,1999,M10,141.8,
Industrial sand mining1,1999,M11,141.8,
Industrial sand mining1,1999,M12,141.8,
Industrial sand mining1,1999,M13,141.7,
Industrial sand mining1,2000,M01,144.2,
Industrial sand mining1,2000,M02,144.1,
Industrial sand mining1,2000,M03,144.1,
Industrial sand mining1,2000,M04,144.1,
Industrial sand mining1,2000,M05,144.1,
Industrial sand mining1,2000,M06,144.1,
Industrial sand mining1,2000,M07,144.3,
Industrial sand mining1,2000,M08,144.3,
Industrial sand mining1,2000,M09,144.3,
Industrial sand mining1,2000,M10,144.3,
Industrial sand mining1,2000,M11,144.3,
Industrial sand mining1,2000,M12,144.3,
Industrial sand mining1,2000,M13,144.2,
Industrial sand mining1,2001,M01,151.0,
Industrial sand mining1,2001,M02,151.2,
Industrial sand mining1,2001,M03,151.2,
Industrial sand mining1,2001,M04,151.2,
Industrial sand mining1,2001,M05,152.0,
Industrial sand mining1,2001,M06,152.0,
Industrial sand mining1,2001,M07,152.0,
Industrial sand mining1,2001,M08,152.0,
Industrial sand mining1,2001,M09,152.0,
Industrial sand mining1,2001,M10,152.0,
Industrial sand mining1,2001,M11,151.5,
Industrial sand mining1,2001,M12,151.6,
Industrial sand mining1,2001,M13,151.6,
Industrial sand mining1,2002,M01,151.9,
Industrial sand mining1,2002,M02,151.9,
Industrial sand mining1,2002,M03,151.9,
Industrial sand mining1,2002,M04,152.1,
Industrial sand mining1,2002,M05,152.1,
Industrial sand mining1,2002,M06,152.1,
Industrial sand mining1,2002,M07,155.2,
Industrial sand mining1,2002,M08,156.0,
Industrial sand mining1,2002,M09,156.0,
Industrial sand mining1,2002,M10,156.0,
Industrial sand mining1,2002,M11,156.0,
Industrial sand mining1,2002,M12,156.0,
Industrial sand mining1,2002,M13,154.0,
Industrial sand mining1,2003,M01,157.6,
Industrial sand mining1,2003,M02,157.6,
Industrial sand mining1,2003,M03,157.6,
Industrial sand mining1,2003,M04,157.6,
Industrial sand mining1,2003,M05,157.6,
Industrial sand mining1,2003,M06,156.5,
Industrial sand mining1,2003,M07,156.5,
Industrial sand mining1,2003,M08,156.5,
Industrial sand mining1,2003,M09,156.5,
Industrial sand mining1,2003,M10,156.5,
Industrial sand mining1,2003,M11,164.4,
Industrial sand mining1,2003,M12,163.6,
Industrial sand mining1,2003,M13,158.2,
Industrial sand mining1,2004,M01,163.6,
Industrial sand mining1,2004,M02,163.6,
Industrial sand mining1,2004,M03,163.6,
Industrial sand mining1,2004,M04,163.6,
Industrial sand mining1,2004,M05,163.6,
Industrial sand mining1,2004,M06,163.6,
Industrial sand mining1,2004,M07,163.6,
Industrial sand mining1,2004,M08,163.6,
Industrial sand mining1,2004,M09,163.6,
Industrial sand mining1,2004,M10,163.6,
Industrial sand mining1,2004,M11,171.4,
Industrial sand mining1,2004,M12,171.4,
Industrial sand mining1,2004,M13,164.9,
Industrial sand mining1,2005,M01,173.2,
Industrial sand mining1,2005,M02,173.9,
Industrial sand mining1,2005,M03,173.9,
Industrial sand mining1,2005,M04,174.8,
Industrial sand mining1,2005,M05,175.0,
Industrial sand mining1,2005,M06,174.6,
Industrial sand mining1,2005,M07,174.7,
Industrial sand mining1,2005,M08,174.8,
Industrial sand mining1,2005,M09,175.1,
Industrial sand mining1,2005,M10,174.8,
Industrial sand mining1,2005,M11,183.6,
Industrial sand mining1,2005,M12,183.0,
Industrial sand mining1,2005,M13,175.9,
Industrial sand mining1,2006,M01,186.2,
Industrial sand mining1,2006,M02,186.6,
Industrial sand mining1,2006,M03,186.5,
Industrial sand mining1,2006,M04,187.0,
Industrial sand mining1,2006,M05,187.3,
Industrial sand mining1,2006,M06,188.1,
Industrial sand mining1,2006,M10,188.2,
Industrial sand mining1,2006,M11,189.5,
Industrial sand mining1,2006,M12,189.6,
Industrial sand mining1,2006,M13,187.8,
Industrial sand mining1,2007,M01,190.4,
Industrial sand mining1,2007,M02,190.6,
Industrial sand mining1,2007,M03,191.1,
Industrial sand mining1,2007,M04,191.1,
Industrial sand mining1,2007,M05,191.1,
Industrial sand mining1,2007,M06,191.0,
Industrial sand mining1,2007,M07,193.4,
Industrial sand mining1,2007,M08,193.3,
Industrial sand mining1,2007,M09,193.3,
Industrial sand mining1,2007,M10,193.4,
Industrial sand mining1,2007,M11,195.0,
Industrial sand mining1,2007,M12,201.9,
Industrial sand mining1,2007,M13,193.0,
Industrial sand mining1,2008,M01,218.8,
Industrial sand mining1,2008,M02,219.0,
Industrial sand mining1,2008,M03,219.3,
Industrial sand mining1,2008,M04,219.4,
Industrial sand mining1,2008,M05,251.7,
Industrial sand mining1,2008,M06,252.0,
Industrial sand mining1,2008,M07,252.3,
Industrial sand mining1,2008,M08,251.2,
Industrial sand mining1,2008,M09,251.1,
Industrial sand mining1,2008,M10,250.9,
Industrial sand mining1,2008,M11,256.5,
Industrial sand mining1,2008,M12,256.5,
Industrial sand mining1,2008,M13,241.6,
Industrial sand mining1,2009,M01,257.6,
Industrial sand mining1,2009,M02,257.6,
Industrial sand mining1,2009,M03,257.6,
Industrial sand mining1,2009,M04,259.3,
Industrial sand mining1,2009,M05,259.3,
Industrial sand mining1,2009,M06,259.3,
Industrial sand mining1,2009,M07,259.3,
Industrial sand mining1,2009,M08,259.3,
Industrial sand mining1,2009,M09,259.3,
Industrial sand mining1,2009,M10,259.3,
Industrial sand mining1,2009,M11,259.3,
Industrial sand mining1,2009,M12,259.3,
Industrial sand mining1,2009,M13,258.9,
Industrial sand mining1,2010,M01,259.8,
Industrial sand mining1,2010,M02,259.8,
Industrial sand mining1,2010,M03,259.8,
Industrial sand mining1,2010,M04,259.8,
Industrial sand mining1,2010,M05,259.8,
Industrial sand mining1,2010,M06,259.8,
Industrial sand mining1,2010,M07,259.8,
Industrial sand mining1,2010,M08,259.8,
Industrial sand mining1,2010,M09,259.8,
Industrial sand mining1,2010,M10,259.8,
Industrial sand mining1,2010,M11,262.4,
Industrial sand mining1,2010,M12,262.4,
Industrial sand mining1,2010,M13,260.2,
Industrial sand mining1,2011,M01,263.2,
Industrial sand mining1,2011,M02,263.2,
Industrial sand mining1,2011,M03,263.3,
Industrial sand mining1,2011,M04,263.3,
Industrial sand mining1,2011,M05,263.3,
Industrial sand mining1,2011,M06,263.3,
Industrial sand mining1,2011,M07,263.3,
Industrial sand mining1,2011,M08,263.3,
Industrial sand mining1,2011,M09,263.2,
Industrial sand mining1,2011,M10,263.2,
Industrial sand mining1,2011,M11,263.2,
Industrial sand mining1,2011,M12,263.2,
Industrial sand mining1,2011,M13,263.2,
Industrial sand mining1,2012,M01,300.5,
Industrial sand mining1,2012,M02,300.5,
Industrial sand mining1,2012,M03,300.5,
Industrial sand mining1,2012,M04,300.5,
Industrial sand mining1,2012,M05,300.5,
Industrial sand mining1,2012,M06,300.5,
Industrial sand mining1,2012,M07,300.5,
Industrial sand mining1,2012,M08,300.5,
Industrial sand mining1,2012,M09,300.5,
Industrial sand mining1,2012,M10,300.5,
Industrial sand mining1,2012,M11,300.5,
Industrial sand mining1,2012,M12,300.5,
Industrial sand mining1,2012,M13,300.5,
Industrial sand mining1,2013,M01,302.9,
Industrial sand mining1,2013,M02,304.4,
Industrial sand mining1,2013,M03,304.4,
Industrial sand mining1,2013,M04,304.4,
Industrial sand mining1,2013,M05,304.4,
Industrial sand mining1,2013,M06,304.6,
Industrial sand mining1,2013,M07,304.6,
Industrial sand mining1,2013,M08,304.6,
Industrial sand mining1,2013,M09,305.2,
Industrial sand mining1,2013,M10,305.2,
Industrial sand mining1,2013,M11,305.2,
Industrial sand mining1,2013,M12,305.4,
Industrial sand mining1,2013,M13,304.6,
Industrial sand mining1,2014,M01,311.7,
Industrial sand mining1,2014,M02,311.7,
Industrial sand mining1,2014,M03,319.3,
Industrial sand mining1,2014,M04,319.3,
Industrial sand mining1,2014,M05,319.3,
Industrial sand mining1,2014,M06,319.3,
Industrial sand mining1,2014,M07,319.5,
Industrial sand mining1,2014,M08,319.5,
Industrial sand mining1,2014,M09,319.5,
Industrial sand mining1,2014,M10,358.9,
Industrial sand mining1,2014,M11,358.9,
Industrial sand mining1,2014,M12,358.9,
Industrial sand mining1,2014,M13,328.0,
Industrial sand mining1,2015,M01,367.2,
Industrial sand mining1,2015,M02,367.2,
Industrial sand mining1,2015,M03,367.2,
Industrial sand mining1,2015,M04,367.3,
Industrial sand mining1,2015,M05,367.3,
Industrial sand mining1,2015,M06,367.3,
Industrial sand mining1,2015,M07,367.3,
Industrial sand mining1,2015,M08,367.3,
Industrial sand mining1,2015,M09,367.3,
Industrial sand mining1,2015,M10,367.3,
Industrial sand mining1,2015,M11,367.3,
Industrial sand mining1,2015,M12,367.3,
Industrial sand mining1,2015,M13,367.3,
Industrial sand mining1,2016,M01,369.9,
Industrial sand mining1,2016,M02,370.6,
Industrial sand mining1,2016,M03,370.6,
Industrial sand mining1,2016,M04,378.1,
Industrial sand mining1,2016,M05,378.1,
Industrial sand mining1,2016,M06,378.1,
Industrial sand mining1,2016,M07,378.1,
Industrial sand mining1,2016,M08,378.1,
Industrial sand mining1,2016,M09,378.1,
Industrial sand mining1,2016,M10,378.1,
Industrial sand mining1,2016,M11,378.1,
Industrial sand mining1,2016,M12,378.1,
Industrial sand mining1,2016,M13,376.2,
Industrial sand mining1,2017,M01,379.0,
Industrial sand mining1,2017,M02,379.0,
Industrial sand mining1,2017,M03,379.0,
Industrial sand mining1,2017,M04,379.0,
Industrial sand mining1,2017,M05,379.0,
Industrial sand mining1,2017,M06,379.0,
Industrial sand mining1,2017,M07,379.0,
Industrial sand mining1,2017,M08,379.0,
Industrial sand mining1,2017,M09,379.0,
Industrial sand mining1,2017,M10,379.0,
Industrial sand mining1,2017,M11,379.0,
Industrial sand mining1,2017,M12,379.0,
Industrial sand mining1,2017,M13,379.0,
Industrial sand mining1,2018,M01,385.4,
Industrial sand mining1,2018,M02,385.4,
Industrial sand mining1,2018,M03,385.4,
Industrial sand mining1,2018,M04,385.4,
Industrial sand mining1,2018,M05,385.4,
Industrial sand mining1,2018,M06,385.4,
Industrial sand mining1,2018,M07,385.4,
Industrial sand mining1,2018,M08,385.4,
Industrial sand mining3,1982,M06,100.0,
Industrial sand mining3,1982,M07,100.0,
Industrial sand mining3,1982,M08,100.0,
Industrial sand mining3,1982,M09,100.0,
Industrial sand mining3,1982,M10,100.0,
Industrial sand mining3,1982,M11,100.3,
Industrial sand mining3,1982,M12,100.5,
Industrial sand mining3,1983,M01,99.0,
Industrial sand mining3,1983,M02,98.9,
Industrial sand mining3,1983,M03,99.0,
Industrial sand mining3,1983,M04,99.6,
Industrial sand mining3,1983,M05,99.6,
Industrial sand mining3,1983,M06,99.6,
Industrial sand mining3,1983,M07,99.6,
Industrial sand mining3,1983,M08,99.5,
Industrial sand mining3,1983,M09,99.5,
Industrial sand mining3,1983,M10,100.0,
Industrial sand mining3,1983,M11,99.8,
Industrial sand mining3,1983,M12,100.4,
Industrial sand mining3,1983,M13,99.6,
Industrial sand mining3,1984,M01,101.5,
Industrial sand mining3,1984,M02,102.3,
Industrial sand mining3,1984,M03,102.5,
Industrial sand mining3,1984,M04,102.5,
Industrial sand mining3,1984,M05,102.5,
Industrial sand mining3,1984,M06,105.5,
Industrial sand mining3,1984,M07,105.4,
Industrial sand mining3,1984,M08,105.3,
Industrial sand mining3,1984,M09,105.3,
Industrial sand mining3,1984,M10,103.8,
Industrial sand mining3,1984,M11,103.8,
Industrial sand mining3,1984,M12,103.8,
Industrial sand mining3,1984,M13,103.7,
Industrial sand mining3,1985,M01,103.8,
Industrial sand mining3,1985,M02,106.3,
Industrial sand mining3,1985,M03,105.9,
Industrial sand mining3,1985,M04,105.9,
Industrial sand mining3,1985,M05,105.9,
Industrial sand mining3,1985,M06,105.9,
Industrial sand mining3,1985,M07,105.9,
Industrial sand mining3,1985,M08,105.9,
Industrial sand mining3,1985,M09,105.8,
Industrial sand mining3,1985,M10,105.8,
Industrial sand mining3,1985,M11,105.8,
Industrial sand mining3,1985,M12,105.8,
Industrial sand mining3,1985,M13,105.7,
Industrial sand mining3,1986,M01,105.8,
Industrial sand mining3,1986,M02,107.5,
Industrial sand mining3,1986,M03,107.5,
Industrial sand mining3,1986,M04,106.4,
Industrial sand mining3,1986,M05,106.4,
Industrial sand mining3,1986,M06,106.4,
Industrial sand mining3,1986,M07,113.1,
Industrial sand mining3,1986,M08,112.9,
Industrial sand mining3,1986,M09,112.9,
Industrial sand mining3,1986,M10,112.9,
Industrial sand mining3,1986,M11,112.9,
Industrial sand mining3,1986,M12,112.5,
Industrial sand mining3,1986,M13,109.8,
Industrial sand mining3,1987,M01,112.5,
Industrial sand mining3,1987,M02,112.7,
Industrial sand mining3,1987,M03,112.7,
Industrial sand mining3,1987,M04,112.7,
Industrial sand mining3,1987,M05,112.7,
Industrial sand mining3,1987,M06,112.9,
Industrial sand mining3,1987,M07,112.9,
Industrial sand mining3,1987,M08,112.9,
Industrial sand mining3,1987,M09,113.3,
Industrial sand mining3,1987,M10,113.8,
Industrial sand mining3,1987,M11,114.4,
Industrial sand mining3,1987,M12,114.4,
Industrial sand mining3,1987,M13,113.2,
Industrial sand mining3,1988,M01,114.3,
Industrial sand mining3,1988,M02,114.3,
Industrial sand mining3,1988,M03,115.6,
Industrial sand mining3,1988,M04,115.6,
Industrial sand mining3,1988,M05,117.3,
Industrial sand mining3,1988,M06,116.7,
Industrial sand mining3,1988,M07,116.7,
Industrial sand mining3,1988,M08,118.0,
Industrial sand mining3,1988,M09,118.2,
Industrial sand mining3,1988,M10,118.2,
Industrial sand mining3,1988,M11,118.4,
Industrial sand mining3,1988,M12,118.4,
Industrial sand mining3,1988,M13,116.8,
Industrial sand mining3,1989,M01,118.8,
Industrial sand mining3,1989,M02,120.3,
Industrial sand mining3,1989,M03,120.6,
Industrial sand mining3,1989,M04,122.5,
Industrial sand mining3,1989,M05,124.5,
Industrial sand mining3,1989,M06,124.5,
Industrial sand mining3,1989,M07,126.5,
Industrial sand mining3,1989,M08,126.5,
Industrial sand mining3,1989,M09,127.3,
Industrial sand mining3,1989,M10,127.3,
Industrial sand mining3,1989,M11,127.9,
Industrial sand mining3,1989,M12,127.9,
Industrial sand mining3,1989,M13,124.5,
Industrial sand mining3,1990,M01,129.9,
Industrial sand mining3,1990,M02,130.3,
Industrial sand mining3,1990,M03,130.3,
Industrial sand mining3,1990,M04,130.2,
Industrial sand mining3,1990,M05,130.7,
Industrial sand mining3,1990,M06,130.7,
Industrial sand mining3,1990,M07,130.7,
Industrial sand mining3,1990,M08,130.7,
Industrial sand mining3,1990,M09,131.4,
Industrial sand mining3,1990,M10,131.4,
Industrial sand mining3,1990,M11,131.5,
Industrial sand mining3,1990,M12,131.5,
Industrial sand mining3,1990,M13,130.8,
Industrial sand mining3,1991,M01,134.5,
Industrial sand mining3,1991,M02,134.5,
Industrial sand mining3,1991,M03,134.5,
Industrial sand mining3,1991,M04,134.6,
Industrial sand mining3,1991,M05,135.1,
Industrial sand mining3,1991,M06,135.1,
Industrial sand mining3,1991,M07,136.6,
Industrial sand mining3,1991,M08,136.9,
Industrial sand mining3,1991,M09,136.9,
Industrial sand mining3,1991,M10,136.9,
Industrial sand mining3,1991,M11,136.9,
Industrial sand mining3,1991,M12,136.9,
Industrial sand mining3,1991,M13,135.8,
Industrial sand mining3,1992,M01,138.3,
Industrial sand mining3,1992,M02,138.3,
Industrial sand mining3,1992,M03,138.2,
Industrial sand mining3,1992,M04,138.8,
Industrial sand mining3,1992,M05,138.8,
Industrial sand mining3,1992,M06,138.8,
Industrial sand mining3,1992,M07,138.8,
Industrial sand mining3,1992,M08,139.8,
Industrial sand mining3,1992,M09,139.8,
Industrial sand mining3,1992,M10,139.8,
Industrial sand mining3,1992,M11,139.8,
Industrial sand mining3,1992,M12,139.8,
Industrial sand mining3,1992,M13,139.1,
Industrial sand mining3,1993,M01,140.0,
Industrial sand mining3,1993,M02,143.1,
Industrial sand mining3,1993,M03,143.1,
Industrial sand mining3,1993,M04,143.1,
Industrial sand mining3,1993,M05,143.1,
Industrial sand mining3,1993,M06,143.1,
Industrial sand mining3,1993,M07,144.2,
Industrial sand mining3,1993,M08,144.2,
Industrial sand mining3,1993,M09,144.1,
Industrial sand mining3,1993,M10,144.1,
Industrial sand mining3,1993,M11,145.0,
Industrial sand mining3,1993,M12,145.0,
Industrial sand mining3,1993,M13,143.5,
Industrial sand mining3,1994,M01,145.8,
Industrial sand mining3,1994,M02,145.8,
Industrial sand mining3,1994,M03,145.8,
Industrial sand mining3,1994,M04,145.8,
Industrial sand mining3,1994,M05,145.8,
Industrial sand mining3,1994,M06,145.8,
Industrial sand mining3,1994,M07,145.8,
Industrial sand mining3,1994,M08,146.1,
Industrial sand mining3,1994,M09,146.5,
Industrial sand mining3,1994,M10,146.5,
Industrial sand mining3,1994,M11,146.7,
Industrial sand mining3,1994,M12,146.7,
Industrial sand mining3,1994,M13,146.1,
Industrial sand mining3,1995,M01,146.7,
Industrial sand mining3,1995,M02,147.9,
Industrial sand mining3,1995,M03,147.9,
Industrial sand mining3,1995,M04,147.9,
Industrial sand mining3,1995,M05,147.9,
Industrial sand mining3,1995,M06,147.9,
Industrial sand mining3,1995,M07,149.5,
Industrial sand mining3,1995,M08,149.5,
Industrial sand mining3,1995,M09,149.5,
Industrial sand mining3,1995,M10,149.5,
Industrial sand mining3,1995,M11,149.5,
Industrial sand mining3,1995,M12,149.5,
Industrial sand mining3,1995,M13,148.6,
Industrial sand mining3,1996,M01,150.7,
Industrial sand mining3,1996,M02,151.1,
Industrial sand mining3,1996,M03,151.1,
Industrial sand mining3,1996,M04,151.5,
Industrial sand mining3,1996,M05,151.5,
Industrial sand mining3,1996,M06,151.5,
Industrial sand mining3,1996,M07,152.4,
Industrial sand mining3,1996,M08,152.4,
Industrial sand mining3,1996,M09,152.4,
Industrial sand mining3,1996,M10,152.4,
Industrial sand mining3,1996,M11,152.4,
Industrial sand mining3,1996,M12,153.0,
Industrial sand mining3,1996,M13,151.9,
Industrial sand mining3,1997,M01,154.6,
Industrial sand mining3,1997,M02,153.4,
Industrial sand mining3,1997,M03,153.4,
Industrial sand mining3,1997,M04,153.4,
Industrial sand mining3,1997,M05,154.1,
Industrial sand mining3,1997,M06,154.1,
Industrial sand mining3,1997,M07,154.1,
Industrial sand mining3,1997,M08,155.0,
Industrial sand mining3,1997,M09,155.0,
Industrial sand mining3,1997,M10,155.0,
Industrial sand mining3,1997,M11,155.6,
Industrial sand mining3,1997,M12,155.6,
Industrial sand mining3,1997,M13,154.4,
Industrial sand mining3,1998,M01,158.1,
Industrial sand mining3,1998,M02,158.0,
Industrial sand mining3,1998,M03,158.0,
Industrial sand mining3,1998,M04,159.8,
Industrial sand mining3,1998,M05,160.8,
Industrial sand mining3,1998,M06,161.9,
Industrial sand mining3,1998,M07,161.9,
Industrial sand mining3,1998,M08,161.9,
Industrial sand mining3,1998,M09,161.9,
Industrial sand mining3,1998,M10,161.9,
Industrial sand mining3,1998,M11,161.9,
Industrial sand mining3,1998,M12,161.9,
Industrial sand mining3,1998,M13,160.6,
Industrial sand mining3,1999,M01,165.7,
Industrial sand mining3,1999,M02,165.9,
Industrial sand mining3,1999,M03,165.9,
Industrial sand mining3,1999,M04,165.9,
Industrial sand mining3,1999,M05,165.8,
Industrial sand mining3,1999,M06,165.8,
Industrial sand mining3,1999,M07,165.8,
Industrial sand mining3,1999,M08,165.8,
Industrial sand mining3,1999,M09,165.8,
Industrial sand mining3,1999,M10,165.8,
Industrial sand mining3,1999,M11,165.8,
Industrial sand mining3,1999,M12,165.8,
Industrial sand mining3,1999,M13,165.8,
Industrial sand mining3,2000,M01,168.9,
Industrial sand mining3,2000,M02,168.9,
Industrial sand mining3,2000,M03,168.1,
Industrial sand mining3,2000,M04,169.3,
Industrial sand mining3,2000,M05,169.3,
Industrial sand mining3,2000,M06,170.7,
Industrial sand mining3,2000,M07,171.2,
Industrial sand mining3,2000,M08,171.2,
Industrial sand mining3,2000,M09,171.2,
Industrial sand mining3,2000,M10,171.2,
Industrial sand mining3,2000,M11,171.2,
Industrial sand mining3,2000,M12,171.3,
Industrial sand mining3,2000,M13,170.2,
Industrial sand mining3,2001,M01,175.5,
Industrial sand mining3,2001,M02,175.5,
Industrial sand mining3,2001,M03,175.5,
Industrial sand mining3,2001,M04,177.9,
Industrial sand mining3,2001,M05,177.9,
Industrial sand mining3,2001,M06,184.3,
Industrial sand mining3,2001,M07,184.3,
Industrial sand mining3,2001,M08,184.3,
Industrial sand mining3,2001,M09,175.7,
Industrial sand mining3,2001,M10,175.7,
Industrial sand mining3,2001,M11,175.7,
Industrial sand mining3,2001,M12,175.7,
Industrial sand mining3,2001,M13,178.2,
Industrial sand mining3,2002,M01,178.2,
Industrial sand mining3,2002,M02,182.5,
Industrial sand mining3,2002,M03,182.5,
Industrial sand mining3,2002,M04,182.5,
Industrial sand mining3,2002,M05,182.5,
Industrial sand mining3,2002,M06,182.5,
Industrial sand mining3,2002,M07,184.4,
Industrial sand mining3,2002,M08,184.2,
Industrial sand mining3,2002,M09,184.2,
Industrial sand mining3,2002,M10,184.2,
Industrial sand mining3,2002,M11,184.2,
Industrial sand mining3,2002,M12,184.2,
Industrial sand mining3,2002,M13,183.0,
Industrial sand mining3,2003,M01,185.5,
Industrial sand mining3,2003,M02,185.5,
Industrial sand mining3,2003,M03,185.5,
Industrial sand mining3,2003,M04,185.4,
Industrial sand mining3,2003,M05,188.4,
Industrial sand mining3,2003,M06,188.2,
Industrial sand mining3,2003,M07,188.2,
Industrial sand mining3,2003,M08,188.2,
Industrial sand mining3,2003,M09,188.2,
Industrial sand mining3,2003,M10,188.2,
Industrial sand mining3,2003,M11,192.9,
Industrial sand mining3,2003,M12,192.9,
Industrial sand mining3,2003,M13,188.1,
Industrial sand mining3,2004,M01,194.5,
Industrial sand mining3,2004,M02,194.5,
Industrial sand mining3,2004,M03,194.5,
Industrial sand mining3,2004,M04,194.5,
Industrial sand mining3,2004,M05,194.5,
Industrial sand mining3,2004,M06,194.5,
Industrial sand mining3,2004,M07,194.5,
Industrial sand mining3,2004,M08,194.7,
Industrial sand mining3,2004,M09,194.7,
Industrial sand mining3,2004,M10,194.7,
Industrial sand mining3,2004,M11,199.2,
Industrial sand mining3,2004,M12,199.3,
Industrial sand mining3,2004,M13,195.3,
Industrial sand mining3,2005,M01,201.7,
Industrial sand mining3,2005,M02,201.7,
Industrial sand mining3,2005,M03,201.8,
Industrial sand mining3,2005,M04,201.8,
Industrial sand mining3,2005,M05,202.6,
Industrial sand mining3,2005,M06,201.8,
Industrial sand mining3,2005,M07,201.8,
Industrial sand mining3,2005,M08,201.8,
Industrial sand mining3,2005,M09,205.2,
Industrial sand mining3,2005,M10,207.4,
Industrial sand mining3,2005,M11,212.8,
Industrial sand mining3,2005,M12,211.2,
Industrial sand mining3,2005,M13,204.3,
Industrial sand mining3,2006,M01,213.7,
Industrial sand mining3,2006,M02,213.7,
Industrial sand mining3,2006,M03,213.7,
Industrial sand mining3,2006,M04,213.7,
Industrial sand mining3,2006,M05,213.7,
Industrial sand mining3,2006,M06,213.7,
Industrial sand mining3,2006,M07,214.0,
Industrial sand mining3,2006,M08,214.0,
Industrial sand mining3,2006,M09,214.0,
Industrial sand mining3,2006,M10,214.0,
Industrial sand mining3,2006,M11,214.0,
Industrial sand mining3,2006,M12,214.0,
